gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div
GAPVD1	1	17	1	3	397.65	795.3	15	1	0.337662337662338	-4.66666666666667	1	-0.194444444444444	4	18
GAR1	2	6	0	1	44.88	89.76	15	1	1	1	1	0.25	1	8
GAREM1	4	18	0	2	293.04	586.08	15	1	1	1	1	0.181818181818182	2	22
GAREM2	1	3	1	2	42.24	84.48	15	1	1	-0.5	1	-0.0833333333333333	3	4
GARNL3	16	20	10	8	404.25	808.5	15	1	0.5658264064686	-0.5625	1	-0.111111111111111	18	36
GARS	0	10	0	3	211.53	423.06	15	1	1	NA	1	0	3	10
GART	9	12	6	0	375.87	751.74	15	1	0.0200297287253809	-Inf	1	-0.571428571428571	6	21
GART-B	10	16	2	3	389.73	779.46	15	1	1	-0.0666666666666667	1	-0.0153846153846154	5	26
GAS2L2	3	2	2	1	20.13	40.26	15	1	1	-0.333333333333333	1	-0.0666666666666667	3	5
GAS2L3	11	9	0	1	283.8	567.6	15	1	0.476190476190476	1	1	0.55	1	20
GAS6	3	13	0	4	196.35	392.7	15	1	1	1	1	0.1875	4	16
GASTL	4	1	0	0	66.33	132.66	15	1	1	NA	1	NA	0	5
GATA4	1	1	1	1	68.64	137.28	15	1	1	0	1	0	2	2
GATA6	0	6	0	2	64.02	128.04	15	1	1	NA	1	0	2	6
GATAD1	2	4	2	0	82.5	165	15	1	0.428571428571429	-Inf	1	-0.666666666666667	2	6
GATB	5	2	0	0	160.05	320.1	15	1	1	NA	1	NA	0	7
GATM	1	4	0	0	129.69	259.38	15	1	1	NA	1	NA	0	5
GATSL2	2	7	0	2	103.62	207.24	15	1	1	1	1	0.222222222222222	2	9
GBA2	4	5	1	3	94.38	188.76	15	1	1	0.583333333333333	1	0.194444444444444	4	9
GBE	21	20	0	2	354.42	708.84	15	1	0.488372093023256	1	1	0.51219512195122	2	41
GBE1	1	6	1	1	192.06	384.12	15	1	0.416666666666667	-5	1	-0.357142857142857	2	7
GBF1	4	24	0	3	541.2	1082.4	15	1	1	1	1	0.142857142857143	3	28
GBGT1	4	4	1	0	119.13	238.26	15	1	1	-Inf	1	-0.5	1	8
GBP7-LOC112531454-LOC112531455	8	6	0	0	104.28	208.56	15	1	1	NA	1	NA	0	14
GBX2	1	2	0	0	29.37	58.74	15	1	1	NA	1	NA	0	3
GC	6	9	0	0	131.67	263.34	15	1	1	NA	1	NA	0	15
GCAT	1	4	1	0	47.85	95.7	15	1	0.333333333333333	-Inf	1	-0.8	1	5
GCC1	6	3	2	2	133.98	267.96	15	1	1	0.5	1	0.166666666666667	4	9
GCC2	20	17	3	3	492.69	985.38	15	1	1	0.15	1	0.0405405405405406	6	37
GCG	2	0	1	0	77.88	155.76	15	1	1	NA	1	0	1	2
GCGR	1	5	0	2	97.35	194.7	15	1	1	1	1	0.166666666666667	2	6
GCH1	0	2	0	0	57.42	114.84	15	1	1	NA	1	NA	0	2
GCHFR	2	2	2	0	11.55	23.1	15	1	0.466666666666667	-Inf	1	-0.5	2	4
GCLC	0	11	0	1	229.02	458.04	15	1	1	NA	1	0	1	11
GCLM	1	1	1	1	71.28	142.56	15	1	1	0	1	0	2	2
GCM1	1	5	0	2	99	198	15	1	1	1	1	0.166666666666667	2	6
GCM2	4	10	0	1	180.18	360.36	15	1	1	1	1	0.285714285714286	1	14
GCNA	9	15	3	1	125.4	250.8	15	1	0.284981684981685	-4	1	-0.375	4	24
GCNT1	1	10	0	0	106.92	213.84	15	1	1	NA	1	NA	0	11
GCNT2	3	4	0	1	57.75	115.5	15	1	1	1	1	0.428571428571429	1	7
GCNT3	6	7	1	1	89.76	179.52	15	1	1	-0.166666666666667	1	-0.0384615384615384	2	13
GCNT4	2	5	0	1	138.6	277.2	15	1	1	1	1	0.285714285714286	1	7
GCNT7	4	12	1	0	136.29	272.58	15	1	0.294117647058824	-Inf	1	-0.75	1	16
GCOM1	0	4	0	0	138.6	277.2	15	1	1	NA	1	NA	0	4
GCSH	0	1	0	1	44.22	88.44	15	1	1	NA	1	0	1	1
GDA	2	4	0	0	95.7	191.4	15	1	1	NA	1	NA	0	6
GDAP1	5	3	0	0	110.22	220.44	15	1	1	NA	1	NA	0	8
GDAP2	1	8	0	2	167.64	335.28	15	1	1	1	1	0.111111111111111	2	9
GDE1	1	3	0	0	66	132	15	1	1	NA	1	NA	0	4
GDF10	2	10	1	2	115.17	230.34	15	1	0.516483516483516	-1.5	1	-0.166666666666667	3	12
GDF15	1	3	0	3	17.82	35.64	15	1	1	1	1	0.25	3	4
GDF2	8	9	4	2	175.56	351.12	15	1	0.64040536122916	-1.25	1	-0.196078431372549	6	17
GDF3	3	3	0	1	62.37	124.74	15	1	1	1	1	0.5	1	6
GDF5	4	4	2	1	161.37	322.74	15	1	1	-1	1	-0.166666666666667	3	8
GDF7	2	2	1	1	19.47	38.94	15	1	1	0	1	0	2	4
GDF9	3	15	0	2	144.87	289.74	15	1	1	1	1	0.166666666666667	2	18
GDPD1	0	2	0	0	85.14	170.28	15	1	1	NA	1	NA	0	2
GDPD2	4	8	1	0	140.25	280.5	15	1	0.384615384615385	-Inf	1	-0.666666666666667	1	12
GDPD4	2	11	0	1	238.26	476.52	15	1	1	1	1	0.153846153846154	1	13
GDPD5	1	9	1	2	199.98	399.96	15	1	0.423076923076923	-3.5	1	-0.233333333333333	3	10
GDPGP1	1	1	0	0	7.92	15.84	15	1	1	NA	1	NA	0	2
GEMIN2	1	3	0	1	63.69	127.38	15	1	1	1	1	0.25	1	4
GEMIN4	13	22	3	9	227.37	454.74	15	1	0.505401526483564	0.435897435897436	1	0.121428571428571	12	35
GEMIN5	12	15	1	2	376.53	753.06	15	1	1	0.375	1	0.111111111111111	3	27
GEMIN8	4	1	3	0	50.82	101.64	15	1	1	-Inf	1	-0.2	3	5
GEN1	22	17	1	2	302.61	605.22	15	1	0.581271777003484	0.613636363636364	1	0.230769230769231	3	39
GET4	0	6	0	1	75.24	150.48	15	1	1	NA	1	0	1	6
GFAP	1	3	1	1	49.17	98.34	15	1	1	-2	1	-0.25	2	4
GFI1	2	2	0	0	94.05	188.1	15	1	1	NA	1	NA	0	4
GFI1B	2	6	0	1	93.72	187.44	15	1	1	1	1	0.25	1	8
GFM1	3	17	0	4	249.48	498.96	15	1	1	1	1	0.15	4	20
GFM2	6	7	2	1	172.26	344.52	15	1	1	-1.33333333333333	1	-0.205128205128205	3	13
GFOD1	2	9	0	0	97.35	194.7	15	1	1	NA	1	NA	0	11
GFOD2	3	11	0	1	173.25	346.5	15	1	1	1	1	0.214285714285714	1	14
GFPT1	0	11	0	0	233.64	467.28	15	1	1	NA	1	NA	0	11
GFPT2	0	5	0	0	175.89	351.78	15	1	1	NA	1	NA	0	5
GFRA1	3	2	0	0	105.93	211.86	15	1	1	NA	1	NA	0	5
GFRA2	1	1	0	0	27.72	55.44	15	1	1	NA	1	NA	0	2
GFRA3	1	7	0	0	158.07	316.14	15	1	1	NA	1	NA	0	8
GFRA4	0	11	0	5	124.41	248.82	15	1	1	NA	1	0	5	11
GFRAL	6	9	1	1	132	264	15	1	1	-0.5	1	-0.1	2	15
GGA1	2	6	0	0	102.96	205.92	15	1	1	NA	1	NA	0	8
GGA2	10	11	5	2	257.07	514.14	15	1	0.395531400966184	-1.75	1	-0.238095238095238	7	21
GGA3	1	10	0	0	204.93	409.86	15	1	1	NA	1	NA	0	11
GGACT	0	2	0	0	48.51	97.02	15	1	1	NA	1	NA	0	2
GGCT	0	2	0	0	41.58	83.16	15	1	1	NA	1	NA	0	2
GGGT5L	5	22	1	2	307.56	615.12	15	1	0.501477832512315	-1.2	1	-0.148148148148148	3	27
GGH	6	7	3	0	102.96	205.92	15	1	0.2125	-Inf	1	-0.538461538461538	3	13
GGPS1	0	5	0	1	119.46	238.92	15	1	1	NA	1	0	1	5
GGT7	6	8	0	1	187.11	374.22	15	1	1	1	1	0.428571428571429	1	14
GHITM	3	2	1	0	60.39	120.78	15	1	1	-Inf	1	-0.4	1	5
GHR	0	7	0	0	147.18	294.36	15	1	1	NA	1	NA	0	7
GHRH	0	2	0	1	46.2	92.4	15	1	1	NA	1	0	1	2
GHRHR	2	3	0	0	115.83	231.66	15	1	1	NA	1	NA	0	5
GHRHR-LR	3	6	0	1	124.41	248.82	15	1	1	1	1	0.333333333333333	1	9
GHRL	3	5	1	0	52.47	104.94	15	1	0.444444444444444	-Inf	1	-0.625	1	8
GHSR	0	4	0	0	103.29	206.58	15	1	1	NA	1	NA	0	4
GID4	1	2	1	0	46.53	93.06	15	1	1	-Inf	1	-0.666666666666667	1	3
GID8	0	5	0	2	47.85	95.7	15	1	1	NA	1	0	2	5
GIF	1	2	0	1	56.1	112.2	15	1	1	1	1	0.333333333333333	1	3
GIGYF2	0	6	0	0	316.47	632.94	15	1	1	NA	1	NA	0	6
GIMD1	4	1	1	0	51.48	102.96	15	1	1	-Inf	1	-0.2	1	5
GIN1	3	5	0	1	140.91	281.82	15	1	1	1	1	0.375	1	8
GINM1	5	3	0	1	67.65	135.3	15	1	0.444444444444444	1	1	0.625	1	8
GINS1	0	2	0	1	26.07	52.14	15	1	1	NA	1	0	1	2
GINS2	0	3	0	0	17.49	34.98	15	1	1	NA	1	NA	0	3
GINS3	0	1	0	1	58.08	116.16	15	1	1	NA	1	0	1	1
GINS4	0	2	0	0	49.5	99	15	1	1	NA	1	NA	0	2
GIP	1	1	0	0	49.83	99.66	15	1	1	NA	1	NA	0	2
GIT2	0	10	0	6	208.56	417.12	15	1	1	NA	1	0	6	10
GJA1	0	4	0	1	124.74	249.48	15	1	1	NA	1	0	1	4
GJA3	2	6	1	1	87.78	175.56	15	1	1	-2	1	-0.25	2	8
GJA4	2	9	2	4	66	132	15	1	0.584033613445378	-1.25	1	-0.151515151515151	6	11
GJA5	1	4	0	3	94.38	188.76	15	1	1	1	1	0.2	3	5
GJA8	1	3	1	0	103.95	207.9	15	1	0.4	-Inf	1	-0.75	1	4
GJA9	8	7	2	0	129.36	258.72	15	1	0.485294117647059	-Inf	1	-0.466666666666667	2	15
GJB1	1	1	0	0	66	132	15	1	1	NA	1	NA	0	2
GJB2	0	1	0	1	82.5	165	15	1	1	NA	1	0	1	1
GJB3	0	4	0	1	92.4	184.8	15	1	1	NA	1	0	1	4
GJB5	1	1	0	0	32.34	64.68	15	1	1	NA	1	NA	0	2
GJB6	0	5	0	1	120.78	241.56	15	1	1	NA	1	0	1	5
GJC1	0	2	0	0	121.44	242.88	15	1	1	NA	1	NA	0	2
GJC2	1	7	1	1	112.86	225.72	15	1	0.377777777777778	-6	1	-0.375	2	8
GJD2	0	2	0	0	110.22	220.44	15	1	1	NA	1	NA	0	2
GJD4	9	6	1	0	128.7	257.4	15	1	1	-Inf	1	-0.4	1	15
GK	2	4	0	0	116.49	232.98	15	1	1	NA	1	NA	0	6
GK5	5	10	2	5	120.12	240.24	15	1	1	0.2	1	0.0476190476190476	7	15
GKAP1	5	2	0	0	82.5	165	15	1	1	NA	1	NA	0	7
GKN1	4	1	0	0	65.01	130.02	15	1	1	NA	1	NA	0	5
GLA	2	2	0	0	57.75	115.5	15	1	1	NA	1	NA	0	4
GLB1L	1	1	1	0	26.4	52.8	15	1	1	-Inf	1	-0.5	1	2
GLB1L2	5	15	1	3	244.2	488.4	15	1	1	0	1	0	4	20
GLCCI1	2	3	1	0	111.21	222.42	15	1	1	-Inf	1	-0.6	1	5
GLCE	2	12	1	3	153.45	306.9	15	1	1	-1	1	-0.107142857142857	4	14
GLDC	8	16	1	0	257.07	514.14	15	1	0.36	-Inf	1	-0.666666666666667	1	24
GLDN	3	7	0	3	157.74	315.48	15	1	0.527972027972028	1	1	0.3	3	10
GLE1	8	7	3	1	196.68	393.36	15	1	0.602683178534572	-1.625	1	-0.216666666666667	4	15
GLI1	9	13	2	0	300.96	601.92	15	1	0.199275362318841	-Inf	1	-0.590909090909091	2	22
GLI2	7	16	2	2	400.29	800.58	15	1	0.581538461538461	-1.28571428571429	1	-0.195652173913043	4	23
GLIPR1L	13	6	2	0	124.74	249.48	15	1	1	-Inf	1	-0.315789473684211	2	19
GLIPR2	0	4	0	1	36.3	72.6	15	1	1	NA	1	0	1	4
GLIS3	16	5	1	2	148.83	297.66	15	1	0.193675889328063	0.84375	1	0.428571428571429	3	21
GLMN	5	7	0	0	201.96	403.92	15	1	1	NA	1	NA	0	12
GLMP	5	6	0	0	90.42	180.84	15	1	1	NA	1	NA	0	11
GLO1	3	2	1	1	36.63	73.26	15	1	1	0.333333333333333	1	0.1	2	5
GLOD4	2	5	0	1	74.58	149.16	15	1	1	1	1	0.285714285714286	1	7
GLOD5	4	6	0	0	60.39	120.78	15	1	1	NA	1	NA	0	10
GLP1R	1	4	0	0	148.5	297	15	1	1	NA	1	NA	0	5
GLP2R	1	1	0	0	60.39	120.78	15	1	1	NA	1	NA	0	2
GLRA1	0	6	0	1	107.25	214.5	15	1	1	NA	1	0	1	6
GLRA4	1	4	1	3	34.32	68.64	15	1	1	-0.333333333333333	1	-0.05	4	5
GLRB	2	4	0	1	171.6	343.2	15	1	1	1	1	0.333333333333333	1	6
GLRX	1	3	0	1	16.17	32.34	15	1	1	1	1	0.25	1	4
GLRX2	0	2	0	0	36.96	73.92	15	1	1	NA	1	NA	0	2
GLRX3	0	5	0	1	68.64	137.28	15	1	1	NA	1	0	1	5
GLS	0	3	0	0	155.76	311.52	15	1	1	NA	1	NA	0	3
GLT1D1	3	6	0	0	104.28	208.56	15	1	1	NA	1	NA	0	9
GLT8D1	2	4	1	0	96.36	192.72	15	1	0.428571428571428	-Inf	1	-0.666666666666667	1	6
GLT8D2	1	2	1	1	132	264	15	1	1	-1	1	-0.166666666666667	2	3
GLTP	0	2	0	1	15.18	30.36	15	1	1	NA	1	0	1	2
GLTSCR1L	7	15	0	0	393.03	786.06	15	1	1	NA	1	NA	0	22
GLUL	0	8	0	4	102.96	205.92	15	1	1	NA	1	0	4	8
GLYCTK	7	6	3	0	144.54	289.08	15	1	0.25	-Inf	1	-0.461538461538462	3	13
GLYR1	1	7	0	3	186.12	372.24	15	1	1	1	1	0.125	3	8
GMCL1	1	7	0	2	103.29	206.58	15	1	1	1	1	0.125	2	8
GMEB2	0	7	0	3	105.6	211.2	15	1	1	NA	1	0	3	7
GMNC	7	2	0	0	75.9	151.8	15	1	1	NA	1	NA	0	9
GMNN	2	7	0	2	78.54	157.08	15	1	1	1	1	0.222222222222222	2	9
GMPR	25	12	14	4	209.88	419.76	15	1	0.536392588262237	-0.68	1	-0.102102102102102	18	37
GMPS	1	7	1	1	230.67	461.34	15	1	0.377777777777778	-6	1	-0.375	2	8
GMSRAL	12	4	2	0	108.9	217.8	15	1	1	-Inf	1	-0.25	2	16
GNA11	0	4	0	0	108.24	216.48	15	1	1	NA	1	NA	0	4
GNA12	0	3	0	0	85.47	170.94	15	1	1	NA	1	NA	0	3
GNA13	0	2	0	1	119.13	238.26	15	1	1	NA	1	0	1	2
GNAI2	0	5	0	0	47.19	94.38	15	1	1	NA	1	NA	0	5
GNAO1	0	5	0	3	100.65	201.3	15	1	1	NA	1	0	3	5
GNAQ	2	5	0	0	75.57	151.14	15	1	1	NA	1	NA	0	7
GNAT2	0	3	0	1	46.86	93.72	15	1	1	NA	1	0	1	3
GNAT3	2	4	1	0	67.32	134.64	15	1	0.428571428571428	-Inf	1	-0.666666666666667	1	6
GNB1L	5	3	1	0	101.97	203.94	15	1	1	-Inf	1	-0.375	1	8
GNB4	0	3	0	0	102.96	205.92	15	1	1	NA	1	NA	0	3
GNB5	0	4	0	0	104.61	209.22	15	1	1	NA	1	NA	0	4
GNE	0	6	0	0	170.94	341.88	15	1	1	NA	1	NA	0	6
GNG12	1	2	1	0	19.14	38.28	15	1	1	-Inf	1	-0.666666666666667	1	3
GNG2	0	1	0	1	10.89	21.78	15	1	1	NA	1	0	1	1
GNG4	1	0	1	0	32.01	64.02	15	1	1	NA	1	0	1	1
GNGT2	1	1	0	0	18.48	36.96	15	1	1	NA	1	NA	0	2
GNL2	6	9	0	4	216.15	432.3	15	1	0.255417956656347	1	1	0.4	4	15
GNL3	15	8	2	0	199.65	399.3	15	1	1	-Inf	1	-0.347826086956522	2	23
GNOT2	1	0	1	0	9.24	18.48	15	1	1	NA	1	0	1	1
GNPAT	3	13	1	2	186.45	372.9	15	1	0.530443756449948	-1.16666666666667	1	-0.145833333333333	3	16
GNPDA1	0	5	0	1	90.09	180.18	15	1	1	NA	1	0	1	5
GNPNAT1	0	2	0	0	61.38	122.76	15	1	1	NA	1	NA	0	2
GNPTAB	7	14	1	1	470.25	940.5	15	1	1	-1	1	-0.166666666666667	2	21
GNPTG	0	3	0	1	84.15	168.3	15	1	1	NA	1	0	1	3
GNRH1	3	0	1	0	31.35	62.7	15	1	1	NA	1	0	1	3
GNRHR	0	4	0	4	47.85	95.7	15	1	1	NA	1	0	4	4
GNS	2	14	0	2	168.3	336.6	15	1	1	1	1	0.125	2	16
GOLGA1	5	9	1	0	251.13	502.26	15	1	0.4	-Inf	1	-0.642857142857143	1	14
GOLGA2	4	10	0	0	264.66	529.32	15	1	1	NA	1	NA	0	14
GOLGA3	6	20	2	2	408.21	816.42	15	1	0.283524904214559	-2.33333333333333	1	-0.269230769230769	4	26
GOLGA4	14	16	0	2	438.57	877.14	15	1	0.491935483870968	1	1	0.466666666666667	2	30
GOLGA5	7	14	2	3	282.48	564.96	15	1	1	-0.333333333333333	1	-0.0666666666666667	5	21
GOLGB1	54	55	6	4	1186.68	2373.36	15	1	0.743012135832904	-0.527777777777778	1	-0.104587155963303	10	109
GOLM1	4	5	0	0	96.69	193.38	15	1	1	NA	1	NA	0	9
GOLPH3L	11	10	1	5	130.02	260.04	15	1	0.181902638424377	0.818181818181818	1	0.357142857142857	6	21
GOLT1B	0	2	0	0	28.71	57.42	15	1	1	NA	1	NA	0	2
GON4L	16	25	0	3	573.54	1147.08	15	1	0.289640591966173	1	1	0.390243902439024	3	41
GOPC	0	3	0	1	118.14	236.28	15	1	1	NA	1	0	1	3
GORAB	5	9	1	3	108.57	217.14	15	1	1	0.4	1	0.107142857142857	4	14
GORASP1	4	7	1	1	125.07	250.14	15	1	1	-0.75	1	-0.136363636363636	2	11
GORASP2	2	14	0	1	135.3	270.6	15	1	1	1	1	0.125	1	16
GOSR1	5	2	0	1	52.14	104.28	15	1	0.375	1	1	0.714285714285714	1	7
GOSR2	0	3	0	2	54.45	108.9	15	1	1	NA	1	0	2	3
GOT1	0	2	0	1	58.08	116.16	15	1	1	NA	1	0	1	2
GP1BA-LOC101750889	8	9	1	1	146.85	293.7	15	1	1	-0.125	1	-0.0294117647058824	2	17
GP1BB	2	0	1	0	69.96	139.92	15	1	1	NA	1	0	1	2
GPA33	3	3	1	0	107.91	215.82	15	1	1	-Inf	1	-0.5	1	6
GPALPP1	10	11	1	1	192.39	384.78	15	1	1	-0.1	1	-0.0238095238095238	2	21
GPAM	0	18	0	2	271.92	543.84	15	1	1	NA	1	0	2	18
GPAT3	0	3	0	2	149.82	299.64	15	1	1	NA	1	0	2	3
GPAT4	0	6	0	0	177.87	355.74	15	1	1	NA	1	NA	0	6
GPATCH1	4	13	1	1	264	528	15	1	0.467836257309941	-2.25	1	-0.264705882352941	2	17
GPATCH11	1	4	1	1	52.14	104.28	15	1	1	-3	1	-0.3	2	5
GPATCH2L	3	8	1	0	151.14	302.28	15	1	0.333333333333333	-Inf	1	-0.727272727272727	1	11
GPATCH3	0	4	0	1	61.05	122.1	15	1	1	NA	1	0	1	4
GPATCH8	11	11	2	1	276.21	552.42	15	1	1	-1	1	-0.166666666666667	3	22
GPBP1	1	5	0	1	83.82	167.64	15	1	1	1	1	0.166666666666667	1	6
GPBP1L1	2	5	0	1	144.21	288.42	15	1	1	1	1	0.285714285714286	1	7
GPC1	1	7	0	0	120.45	240.9	15	1	1	NA	1	NA	0	8
GPC2	4	2	1	0	68.97	137.94	15	1	1	-Inf	1	-0.333333333333333	1	6
GPC3	2	5	0	0	111.21	222.42	15	1	1	NA	1	NA	0	7
GPC4	0	7	0	1	181.83	363.66	15	1	1	NA	1	0	1	7
GPC5	3	1	0	0	36.96	73.92	15	1	1	NA	1	NA	0	4
GPCPD1	0	9	0	1	215.49	430.98	15	1	1	NA	1	0	1	9
GPD1L	0	4	0	2	108.9	217.8	15	1	1	NA	1	0	2	4
GPD1L2	0	4	0	1	105.27	210.54	15	1	1	NA	1	0	1	4
GPD2	0	7	0	3	208.56	417.12	15	1	1	NA	1	0	3	7
GPER1	0	5	0	0	128.37	256.74	15	1	1	NA	1	NA	0	5
GPHB5	2	4	0	1	35.97	71.94	15	1	1	1	1	0.333333333333333	1	6
GPI	0	4	0	0	146.19	292.38	15	1	1	NA	1	NA	0	4
GPLD1	12	11	4	2	298.32	596.64	15	1	0.662835249042146	-0.833333333333333	1	-0.144927536231884	6	23
GPM6A	0	3	0	0	106.59	213.18	15	1	1	NA	1	NA	0	3
GPN1	3	4	1	0	142.23	284.46	15	1	1	-Inf	1	-0.571428571428571	1	7
GPN3	0	5	0	2	111.54	223.08	15	1	1	NA	1	0	2	5
GPNMB	8	11	2	2	183.15	366.3	15	1	1	-0.375	1	-0.0789473684210527	4	19
GPR1	1	4	0	0	135.96	271.92	15	1	1	NA	1	NA	0	5
GPR107	4	7	1	2	157.74	315.48	15	1	1	0.125	1	0.0303030303030303	3	11
GPR119	1	9	0	2	66.33	132.66	15	1	1	1	1	0.1	2	10
GPR12	0	3	0	1	113.52	227.04	15	1	1	NA	1	0	1	3
GPR135	0	7	0	2	59.4	118.8	15	1	1	NA	1	0	2	7
GPR137B	2	4	0	0	117.81	235.62	15	1	1	NA	1	NA	0	6
GPR137C	1	5	0	1	68.31	136.62	15	1	1	1	1	0.166666666666667	1	6
GPR139	0	1	0	1	131.34	262.68	15	1	1	NA	1	0	1	1
GPR141	5	1	1	0	133.32	266.64	15	1	1	-Inf	1	-0.166666666666667	1	6
GPR143	2	3	1	0	130.35	260.7	15	1	1	-Inf	1	-0.6	1	5
GPR146	2	5	1	0	131.01	262.02	15	1	0.375	-Inf	1	-0.714285714285714	1	7
GPR148	3	4	0	0	113.52	227.04	15	1	1	NA	1	NA	0	7
GPR149	4	8	4	1	165	330	15	1	0.131221719457014	-7	1	-0.466666666666667	5	12
GPR15	3	12	0	0	107.58	215.16	15	1	1	NA	1	NA	0	15
GPR153	2	8	1	0	79.53	159.06	15	1	0.272727272727273	-Inf	1	-0.8	1	10
GPR155	3	11	1	2	299.97	599.94	15	1	1	-0.833333333333333	1	-0.119047619047619	3	14
GPR157	0	3	0	1	59.07	118.14	15	1	1	NA	1	0	1	3
GPR158	13	17	2	1	347.49	694.98	15	1	0.579362170087977	-1.61538461538462	1	-0.233333333333333	3	30
GPR160	12	5	6	2	114.18	228.36	15	1	1	-0.25	1	-0.0441176470588235	8	17
GPR161	2	10	1	1	185.46	370.92	15	1	0.395604395604396	-4	1	-0.333333333333333	2	12
GPR162	1	10	1	2	162.69	325.38	15	1	0.395604395604396	-4	1	-0.242424242424242	3	11
GPR17	2	2	0	0	117.48	234.96	15	1	1	NA	1	NA	0	4
GPR174	1	7	0	2	100.32	200.64	15	1	1	1	1	0.125	2	8
GPR18	0	8	0	2	94.05	188.1	15	1	1	NA	1	0	2	8
GPR180	1	2	0	0	109.56	219.12	15	1	1	NA	1	NA	0	3
GPR182	0	2	0	0	76.89	153.78	15	1	1	NA	1	NA	0	2
GPR183	3	10	0	0	122.1	244.2	15	1	1	NA	1	NA	0	13
GPR183,UBAC2	2	0	1	0	21.45	42.9	15	1	1	NA	1	0	1	2
GPR19	6	2	1	0	124.41	248.82	15	1	1	-Inf	1	-0.25	1	8
GPR20	1	5	1	1	143.55	287.1	15	1	0.464285714285714	-4	1	-0.333333333333333	2	6
GPR21	0	4	0	0	75.9	151.8	15	1	1	NA	1	NA	0	4
GPR22	1	1	1	0	132.33	264.66	15	1	1	-Inf	1	-0.5	1	2
GPR26	1	3	0	0	128.7	257.4	15	1	1	NA	1	NA	0	4
GPR34L	2	4	2	2	122.43	244.86	15	1	1	-1	1	-0.166666666666667	4	6
GPR35	4	8	0	0	99.33	198.66	15	1	1	NA	1	NA	0	12
GPR35L	13	7	2	0	137.94	275.88	15	1	1	-Inf	1	-0.35	2	20
GPR37	0	6	0	0	108.57	217.14	15	1	1	NA	1	NA	0	6
GPR37L1	2	4	1	3	81.18	162.36	15	1	1	0.333333333333333	1	0.0833333333333333	4	6
GPR39	3	3	0	0	84.81	169.62	15	1	1	NA	1	NA	0	6
GPR50	0	8	0	1	82.5	165	15	1	1	NA	1	0	1	8
GPR52	3	3	2	0	127.71	255.42	15	1	0.464285714285714	-Inf	1	-0.5	2	6
GPR55	3	5	0	0	126.72	253.44	15	1	1	NA	1	NA	0	8
GPR6	0	4	0	1	46.86	93.72	15	1	1	NA	1	0	1	4
GPR62	2	3	0	3	76.56	153.12	15	1	0.464285714285714	1	1	0.4	3	5
GPR63	0	3	0	0	146.52	293.04	15	1	1	NA	1	NA	0	3
GPR68	0	7	0	2	87.45	174.9	15	1	1	NA	1	0	2	7
GPR78	0	5	0	0	78.21	156.42	15	1	1	NA	1	NA	0	5
GPR83	5	5	2	3	111.87	223.74	15	1	1	0.333333333333333	1	0.1	5	10
GPR83L	0	7	0	2	163.35	326.7	15	1	1	NA	1	0	2	7
GPR87	0	5	0	2	138.6	277.2	15	1	1	NA	1	0	2	5
GPR89B	0	3	0	0	133.98	267.96	15	1	1	NA	1	NA	0	3
GPRC5A	7	6	0	1	114.18	228.36	15	1	1	1	1	0.538461538461538	1	13
GPRC5B	1	6	0	1	124.08	248.16	15	1	1	1	1	0.142857142857143	1	7
GPRC5C	2	2	1	2	42.57	85.14	15	1	1	0.5	1	0.166666666666667	3	4
GPRC6A	6	15	1	2	335.94	671.88	15	1	1	-0.25	1	-0.0476190476190476	3	21
GPRIN1	0	2	0	2	39.6	79.2	15	1	1	NA	1	0	2	2
GPRIN2	15	11	2	1	240.57	481.14	15	1	1	-0.466666666666667	1	-0.0897435897435898	3	26
GPRIN3	21	14	6	5	191.4	382.8	15	1	1	0.2	1	0.0545454545454546	11	35
GPS1	8	14	1	1	315.81	631.62	15	1	1	-0.75	1	-0.136363636363636	2	22
GPSM1	1	15	0	2	208.56	417.12	15	1	1	1	1	0.0625	2	16
GPSM2	2	12	0	1	242.22	484.44	15	1	1	1	1	0.142857142857143	1	14
GPT2	0	4	0	2	127.71	255.42	15	1	1	NA	1	0	2	4
GPX1	0	4	0	2	13.86	27.72	15	1	1	NA	1	0	2	4
GPX4	0	1	0	1	14.19	28.38	15	1	1	NA	1	0	1	1
GPX7	2	3	2	0	76.23	152.46	15	1	0.428571428571428	-Inf	1	-0.6	2	5
GPX8	0	5	0	0	59.73	119.46	15	1	1	NA	1	NA	0	5
GRAMD1B	0	7	0	0	227.37	454.74	15	1	1	NA	1	NA	0	7
GRAMD1C	3	9	2	3	227.7	455.4	15	1	0.600032320620556	-1	1	-0.15	5	12
GRAMD3	3	7	0	3	109.56	219.12	15	1	0.527972027972028	1	1	0.3	3	10
GRAMD4	1	5	0	1	186.78	373.56	15	1	1	1	1	0.166666666666667	1	6
GRAP2	0	3	0	1	70.29	140.58	15	1	1	NA	1	0	1	3
GRB14	4	1	1	1	119.13	238.26	15	1	1	0.75	1	0.3	2	5
GREB1L	7	27	4	6	632.28	1264.56	15	1	0.237179071194058	-1.57142857142857	1	-0.194117647058824	10	34
GREM1	0	3	0	0	35.64	71.28	15	1	1	NA	1	NA	0	3
GREM2	0	4	0	0	58.08	116.16	15	1	1	NA	1	NA	0	4
GRHL1	0	10	0	0	191.73	383.46	15	1	1	NA	1	NA	0	10
