gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div	SnIPRE.lbound	SnIPRE.ubound	SnIPRE.class	SnIPRE.est	SnIPRE.Rlbound	SnIPRE.Rubound	SnIPRE.tau	SnIPRE.theta	SnIPRE.Rclass	SnIPRE.Rest	SnIPRE.gamma	SnIPRE.f	SnIPRE.f.lb	SnIPRE.f.ub	SnIPRE.f.class
LRRC73	1	9	2	1	298.65	597.3	15	2	0.108391608391608	-17	1	-0.566666666666667	3	10	-1.12858735700268	-0.300798808435144	neg	-0.714693082718914	-2.10886372073288	-0.614769894210263	14.7431730507879	0.00169642372793519	neg	-1.36181680747157	-0.857919082436731	0.334164296217011	0.15831480024877	0.705337807795107	neg
LRRCC1	45	41	9	6	1019.7	2039.4	15	2	0.78006432356292	-0.366666666666667	1	-0.0767441860465116	15	86	-0.276580119836434	0.0286199285657872	neut	-0.123980095635324	-0.81053519678649	-0.209094258996239	25.0405251982482	0.00159786321078495	neg	-0.509814727891365	-0.166233524222056	0.600605018257224	0.444618886466807	0.811318505116378	neg
LRRIQ1	84	43	5	2	1466.85	2933.7	15	2	1	-0.279761904761905	1	-0.0528683914510686	7	127	-0.272348187171821	0.0210235538071917	neut	-0.125662316682315	-0.283136283412486	0.279108288109489	56.3798168760694	0.000552377612979253	neut	-0.00201399765149879	-0.167581078642016	0.997972859896213	0.753418976890139	1.32195000660369	neut
LRRK2	21	103	7	15	2506.68	5013.36	15	2	0.138464027022025	-1.28888888888889	1	-0.148826979472141	22	124	-0.923726898631985	-0.580023938953833	neg	-0.751875418792909	-1.78741775296181	-1.19702863537449	27.0228702321232	0.00147622861714052	neg	-1.49222319416815	-0.890548362623586	0.296434756234763	0.220662589684709	0.39819859223843	neg
LRRN3	10	26	1	2	701.91	1403.82	15	2	1	-0.3	1	-0.0555555555555555	3	36	-0.877561173235485	-0.363785498379099	neg	-0.620673335807292	-1.55591287974059	-0.627408107903427	37.6075898131659	0.000985665446646177	neg	-1.09166049382201	-0.75025800384353	0.422796152495135	0.265765347889201	0.672594707206929	neg
LRRN4	40	43	11	5	775.17	1550.34	15	2	0.174675450835946	-1.365	1	-0.205572289156627	16	83	-0.230428416980403	0.0809013368647873	neut	-0.0747635400578079	-0.939796205014471	-0.332661265688931	23.7573052209704	0.00221248101375871	neg	-0.636228735351701	-0.101446648383024	0.529271986480938	0.39074377959518	0.716984749879424	neg
LRTM2	2	9	0	3	367.29	734.58	15	2	1	1	1	0.181818181818182	3	11	-1.21166489962901	-0.382074487724925	neg	-0.796869693676967	-2.2084376805498	-0.725877253331144	14.4923415770698	0.00162945701201205	neg	-1.46715746694047	-0.943759400708122	0.309266996034465	0.147366240653148	0.649034620681736	neg
LSAMP	0	4	0	1	165.99	331.98	15	2	1	NA	1	0	1	4	-1.47515355795186	-0.349983322534677	neg	-0.91256844024327	-2.55175557902876	-0.628642217277987	11.3788188846778	0.00163560999717653	neg	-1.59019889815338	-1.0656867237737	0.284524590358905	0.10877430368988	0.744264703434295	neg
LSM5	0	3	1	1	91.08	182.16	15	2	0.4	-Inf	1	-0.5	2	3	-1.19997429617557	-0.0884994742939814	neg	-0.644236885234775	-2.33799703639818	-0.406735269333825	9.40833368163605	0.00240504554408125	neg	-1.372366152866	-0.789511702171574	0.323399519170361	0.123130499021786	0.8493904935415	neg
LSMEM1	10	7	2	2	156.42	312.84	15	2	1	0.3	1	0.0882352941176471	4	17	-0.302924871121852	0.259760209322548	neut	-0.0215823308996517	-1.15066544304236	0.00657258086607992	21.4892359992913	0.00234808448847709	neut	-0.572046431088141	-0.0296886217305488	0.5643596948052	0.31642589863218	1.00657763563755	neut
LTA4H	7	21	2	6	601.92	1203.84	15	2	1	0	1	0	8	28	-0.840548774306614	-0.294278099984247	neg	-0.56741343714543	-1.79330267541743	-0.784826499428367	16.8575471171877	0.00202851745605343	neg	-1.2890645874229	-0.697723682282505	0.341221878483843	0.206086248138491	0.564959900389231	neg
LTBP1	16	40	6	5	1859.88	3719.76	15	2	0.157162532967073	-2	1	-0.25974025974026	11	56	-0.847202696969224	-0.451659333043542	neg	-0.649431015006383	-1.31523432944397	-0.575405375246211	22.772515663654	0.000915181266858707	neg	-0.945319852345093	-0.784155114871842	0.49481607793784	0.341820356711611	0.716284086026731	neg
LTN1	46	68	12	11	1746.36	3492.72	15	2	0.357038194051676	-0.612648221343874	1	-0.118230358504958	23	114	-0.439061524000314	-0.157355966268421	neg	-0.298208745134368	-1.04769752006201	-0.525354859753246	23.2159113620633	0.00163599796670119	neg	-0.786526189907628	-0.385147345647074	0.510819460945944	0.393418666449476	0.663285781755947	neg
LTV1	17	31	3	9	626.67	1253.34	15	2	0.733732916211598	0.392156862745098	1	0.104166666666667	12	48	-0.523124633291555	-0.113895164799758	neg	-0.318509899045656	-1.48051671835967	-0.710968815571988	19.407120064369	0.00258446986478356	neg	-1.09574276696583	-0.410405193710471	0.377915014706477	0.257205092559094	0.55524830912672	neg
LUC7L2	0	7	0	1	375.21	750.42	15	2	1	NA	1	0	1	7	-1.61904926996381	-0.576774914451853	neg	-1.09791209220783	-2.59161173572851	-0.799404095961276	13.0812029794622	0.00117253037121568	neg	-1.69550791584489	-1.24407658222639	0.271318837632564	0.110743420864708	0.664759742917006	neg
LUM	2	13	0	0	340.56	681.12	15	2	1	NA	1	NA	0	15	-1.269256506844	-0.455825749617675	neg	-0.862541128230838	-2.16839496613472	-0.749696855038007	37.3662111025862	0.000956521661466317	neg	-1.45904591058636	-1.00081744625509	0.317629402777623	0.156262286881206	0.645635141118473	neg
LY6CLEL	6	13	1	4	125.73	251.46	15	2	1	0.458333333333333	1	0.11578947368421	5	19	-0.525836581905572	0.0989669292990552	neut	-0.213434826303258	-1.86342198115371	-0.714683768267865	26.1109644375345	0.00389413166318711	neg	-1.28905287471079	-0.280405562045104	0.275523502119812	0.155140642172347	0.489340773505441	neg
LY6E	4	5	0	0	125.73	251.46	15	2	1	NA	1	NA	0	9	-0.777957874149427	-0.000133362650826641	neg	-0.389045618400127	-1.58766311246291	-0.135831607462321	36.3790951457663	0.00123046224299929	neg	-0.861747359962616	-0.491477629697347	0.489827456491397	0.237019327690783	1.01228369127145	neut
LY6EL	2	5	1	0	125.73	251.46	15	2	0.375	-Inf	1	-0.714285714285714	1	7	-0.898967847736107	-0.0417682548198443	neg	-0.470368051277976	-1.83375470679543	-0.255564684096348	23.3246229569	0.00158350252112544	neg	-1.04465969544589	-0.586820849384718	0.420474724231401	0.191025367535201	0.92562971544957	neg
LY96	6	6	0	0	154.44	308.88	15	2	1	NA	1	NA	0	12	-0.672715528589831	0.0211836602341215	neut	-0.325765934177855	-1.38226276673209	-0.0646706253243292	40.3439475531204	0.00112105414804584	neg	-0.723466696028209	-0.416604046945102	0.485062330728787	0.251005891452131	0.937369597145344	neg
LYG2	13	15	0	3	207.9	415.8	15	2	0.245161290322581	1	1	0.464285714285714	3	28	-0.439350848590282	0.0804397560610474	neut	-0.179455546264617	-1.35945315535798	-0.386962199881147	40.3571709344701	0.00194534953269727	neg	-0.873207677619565	-0.236812697657825	0.417609625774391	0.256796143898294	0.679116557342606	neg
LYPD2	9	4	1	2	126.72	253.44	15	2	0.517857142857143	0.777777777777778	1	0.358974358974359	3	13	-0.30016037989685	0.30909430030242	neut	0.00446696020278536	-1.09983991664462	0.174277750040138	20.6579197408382	0.00216008657602569	neut	-0.462781083302238	0.00620725215116607	0.629529897949006	0.332924261466835	1.19038146865368	neut
LYPLA1	1	9	0	2	224.73	449.46	15	2	1	1	1	0.1	2	10	-1.26135504301941	-0.345927045145389	neg	-0.803641044082398	-2.43447293513189	-0.837352232103739	19.8980673678471	0.00180994462902589	neg	-1.63591258361781	-0.946640758169066	0.261482268169904	0.117662572764836	0.581110793519284	neg
LYPLAL1	4	8	0	1	234.63	469.26	15	2	1	1	1	0.333333333333333	1	12	-0.909781017518865	-0.172338532545959	neg	-0.541059775032412	-1.74605189795011	-0.389103141529422	27.5466696470115	0.00129518331205065	neg	-1.06757751973977	-0.665082877456315	0.421373261864758	0.213800716777705	0.830471510644252	neg
LYRM2	3	3	0	2	88.11	176.22	15	2	0.464285714285714	1	1	0.5	2	6	-0.725965928904603	0.123276400916039	neut	-0.301344763994282	-1.78272152450805	-0.183289329282102	18.0168443553995	0.00236312114150014	neg	-0.983005426895075	-0.390047834758707	0.374186497420092	0.16817304608355	0.832526849578947	neg
LYST	75	130	24	30	3763.98	7527.96	15	2	0.345195698290916	-0.386666666666667	1	-0.0785907859078591	54	205	-0.468299986175472	-0.239601795331148	neg	-0.35395089075331	-1.10063473307357	-0.704086848950235	18.0315690821836	0.00186574317591447	neg	-0.902360791011903	-0.453156161538643	0.464704040267353	0.381120335626651	0.56660672319021	neg
LZTFL1	2	17	1	4	295.02	590.04	15	2	0.521245059288538	-1.125	1	-0.0947368421052632	5	19	-1.07921133018824	-0.329701188417314	neg	-0.704456259302775	-2.3865871596553	-1.07179257933748	20.2610653509018	0.00259042372116145	neg	-1.72918986949639	-0.843548000140591	0.230347083209306	0.119365005425839	0.444516516034761	neg
M6PR	11	15	1	2	276.21	552.42	15	2	1	0.318181818181818	1	0.0897435897435898	3	26	-0.54411013361971	-0.0135989979209484	neg	-0.278854565770329	-1.36401808026504	-0.363730472856355	34.9568776397793	0.00161842778932945	neg	-0.863874276560699	-0.360441061387151	0.469202373803365	0.284542848542044	0.773717025640353	neg
MAATS1	22	25	2	5	665.28	1330.56	15	2	0.443201760626844	0.545454545454545	1	0.182370820668693	7	47	-0.477525327770286	-0.0766957313658106	neg	-0.277110529568048	-1.10473238555034	-0.329778554428197	27.909349340331	0.00143199070779028	neg	-0.717255469989268	-0.358905478979615	0.543026613376928	0.368603422584989	0.800040707824848	neg
MAB21L1	0	13	0	1	356.07	712.14	15	2	1	NA	1	0	1	13	-1.5708319763173	-0.602299029560853	neg	-1.08656550293907	-2.72122935484333	-1.07109333729203	25.458503982093	0.00123942740838202	neg	-1.89616134606768	-1.22216828511522	0.220433511997532	0.0965979107112039	0.503030023180708	neg
MAB21L3	4	9	2	2	384.12	768.24	15	2	0.584033613445378	-1.25	1	-0.192307692307692	4	13	-0.867392782656271	-0.197653828905615	neg	-0.532523305780943	-1.65333135559184	-0.375188268272053	14.2671661265748	0.00158755637423166	neg	-1.01425981193195	-0.660641218012075	0.443815171978006	0.234236712678231	0.840907466042834	neg
MACC1	22	35	3	5	860.31	1720.62	15	2	1	0.0454545454545454	1	0.0109649122807017	8	57	-0.573525158787431	-0.185984668617994	neg	-0.379754913702713	-1.22595609829216	-0.502038554981675	30.6875914924352	0.0013460027039284	neg	-0.863997326636918	-0.481184944494531	0.487145249860714	0.339208518925695	0.699616676897415	neg
MACROD2	14	10	3	1	289.08	578.16	15	2	1	-1.14285714285714	1	-0.166666666666667	4	24	-0.342153293594807	0.15206899848424	neut	-0.0950421475552834	-0.940239672925676	0.0871372177695499	24.1762438914798	0.00153662068919507	neut	-0.426551227578063	-0.128329999545616	0.652756150636132	0.39055489719038	1.09101557042314	neut
MAD2L1BP	15	9	2	1	269.28	538.56	15	2	1	-0.2	1	-0.0416666666666666	3	24	-0.330161448067063	0.170053178950509	neut	-0.0800541345582766	-0.884895430963115	0.152590906380076	28.0659762906893	0.00137235118910906	neut	-0.366152262291519	-0.108329471234269	0.693397013065406	0.412757168453116	1.16483991692359	neut
MAEL	15	15	2	3	406.89	813.78	15	2	1	0.333333333333333	1	0.1	5	30	-0.454394504058436	0.0132398577473429	neut	-0.220577323155547	-1.12618647027005	-0.197985927592675	25.0609078929864	0.00157994961776804	neg	-0.66208619893136	-0.289465810068535	0.515763778814605	0.324267354964056	0.820381105079977	neg
MAFF	0	4	1	1	148.5	297	15	2	0.333333333333333	-Inf	1	-0.5	2	4	-1.28553516081195	-0.221246733977952	neg	-0.753390947394952	-2.36475855087598	-0.506151663498573	9.61060734322267	0.00202683057829144	neg	-1.43545510718728	-0.90579079797362	0.315309765112911	0.12449157089586	0.798599450884842	neg
MAGI2	7	38	4	4	1067.22	2134.44	15	2	0.0481229539971959	-4.42857142857143	1	-0.344444444444444	8	45	-1.01685907471385	-0.510425291933625	neg	-0.763642183323735	-1.86274953611636	-0.959945514446648	25.280871575882	0.00131862570975707	neg	-1.41134752528151	-0.903241516886726	0.322735893747174	0.205497207420285	0.506852119222234	neg
MAK	23	16	7	3	639.21	1278.42	15	2	0.719941396894629	-0.623188405797102	1	-0.11025641025641	10	39	-0.289328141860701	0.0967199190972098	neut	-0.0963041113817458	-0.747768129656918	0.0906075287746304	16.5538621655981	0.0015456571254705	neut	-0.328580300441144	-0.130561075840905	0.719972981557594	0.473418142534088	1.09486887114604	neut
MAL	19	10	0	2	154.44	308.88	15	2	0.141935483870968	1	1	0.655172413793103	2	29	-0.200451781856841	0.29974107462331	neut	0.0496446463832343	-0.928275358405822	0.0568714611656311	48.1179339513985	0.00164786211990941	neut	-0.435701948620096	0.0690948496521076	0.646810166871077	0.395246335078987	1.05849424671301	neut
MAL2	0	8	0	0	147.84	295.68	15	2	1	NA	1	NA	0	8	-1.41795339116843	-0.381330972314487	neg	-0.89964218174146	-2.60524231781553	-0.839425762608806	33.1925219110573	0.00134336116007433	neg	-1.72233404021217	-1.03857849419697	0.247118846640488	0.102185045036072	0.597520109578548	neg
MALL	4	4	0	1	153.45	306.9	15	2	1	1	1	0.5	1	8	-0.771850954281025	0.0033412223728807	neut	-0.384254865954072	-1.57826774030753	-0.0999018348177536	21.9027598073371	0.00146899378801037	neg	-0.839084787562642	-0.48786403316522	0.432105255722927	0.206332128049844	0.904922833560065	neg
MALSU1	13	9	7	3	199.98	399.96	15	2	0.702595972485221	-0.615384615384615	1	-0.109090909090909	10	22	-0.0808678601130819	0.386742615622172	neut	0.152937377754545	-0.973438804239982	0.0723808150656553	10.6910378035386	0.00390757245343349	neut	-0.450528994587163	0.222208820138209	0.637290529950765	0.377782386126843	1.07503640649317	neut
MAN1A1	0	21	1	1	462.33	924.66	15	2	0.0869565217391305	-Inf	1	-0.5	2	21	-1.5112561414601	-0.64626025601797	neg	-1.07875819873903	-2.69536579997948	-1.22340560832818	31.0477561967642	0.00128202123431945	neg	-1.95938570415383	-1.21263828629051	0.206292464724252	0.0988244577809642	0.43064074773942	neg
MANEA	8	18	1	0	453.42	906.84	15	2	0.333333333333333	-Inf	1	-0.692307692307692	1	26	-0.84982617062183	-0.277953189913203	neg	-0.563889680267517	-1.49520608058446	-0.455681836685209	44.0289357891923	0.000896326354806553	neg	-0.975443958634836	-0.688077332506661	0.465467135853194	0.276789547674339	0.782747698102362	neg
MANSC1	31	16	1	0	439.56	879.12	15	2	1	-Inf	1	-0.340425531914894	1	47	-0.314879684770868	0.108939258698512	neut	-0.102970213036178	-0.566311656962124	0.26705495369457	58.8250340624529	0.000708976955759889	neut	-0.149628351633777	-0.138015643382088	0.861026914211737	0.567606839163932	1.30611167332121	neut
MANSC4	15	10	1	1	242.22	484.44	15	2	1	0.333333333333333	1	0.1	2	25	-0.366507276688239	0.145046439642569	neut	-0.110730418522835	-0.959923730388176	0.0618768548393763	37.0577518733448	0.00128763642620615	neut	-0.4490234377744	-0.148487696241378	0.63825074244702	0.382896299358922	1.06380493797069	neut
MAOA	9	15	2	4	526.68	1053.36	15	2	1	0.166666666666667	1	0.0416666666666667	6	24	-0.695364941607533	-0.170132104491267	neg	-0.4327485230494	-1.44570164120389	-0.431016877155705	17.9210467291314	0.00163669552509863	neg	-0.938359259179797	-0.545445640247935	0.461516441414887	0.277870518838373	0.7665236807228	neg
MAOB	13	22	3	4	607.2	1214.4	15	2	1	-0.269230769230769	1	-0.0571428571428571	7	35	-0.614452678421283	-0.155567110747625	neg	-0.385009894584454	-1.34960682762962	-0.470903726939472	22.5863873695537	0.00160743803754025	neg	-0.910255277284547	-0.488619458675007	0.466216783550135	0.300456391860789	0.723456348655344	neg
MAP1LC3C	2	4	1	1	141.57	283.14	15	2	1	-1	1	-0.166666666666667	2	6	-0.890856449632061	-0.0274338842312918	neg	-0.459145166931676	-1.83500817520379	-0.223257523907687	14.4221323882193	0.00191488484183964	neg	-1.02913284955574	-0.577499722119252	0.425787485562536	0.190168650574016	0.95318367955587	neg
MAP3K15	35	54	6	10	1431.21	2862.42	15	2	1	0.0742857142857143	1	0.0182584269662922	16	89	-0.514055285367254	-0.197547602360267	neg	-0.355801443863761	-1.14367896302125	-0.555469962123714	25.4599538245821	0.00149649611782726	neg	-0.849574462572482	-0.453727310065527	0.489977585308651	0.365142618594699	0.657520754350796	neg
MAP3K21	15	34	2	10	1022.67	2045.34	15	2	0.481139035404001	0.546666666666667	1	0.139455782312925	12	49	-0.733945890961713	-0.310709260002476	neg	-0.522327575482094	-1.56050382061735	-0.776661123843471	18.9950386725236	0.00179565059160868	neg	-1.16858247223041	-0.646700886875064	0.378651121068394	0.255871013696971	0.560323662642672	neg
MAP3K4	14	57	4	5	1543.41	3086.82	15	2	0.10929659714123	-2.25714285714286	1	-0.247261345852895	9	71	-0.948479535683833	-0.53170922704326	neg	-0.740094381363546	-1.66365897834022	-0.929635972401077	34.1974106000475	0.00104572372976227	neg	-1.29664747537065	-0.876715549523397	0.35886788813232	0.248609696683371	0.517961546693421	neg
MAP3K5	4	55	3	9	1321.32	2642.64	15	2	0.0884509490575016	-3.58333333333333	1	-0.182203389830508	12	59	-1.27729448060574	-0.712679636912049	neg	-0.994987058758895	-2.42898496782869	-1.46071268083131	22.6784180489988	0.0017245545714498	neg	-1.94484882433	-1.13569857518421	0.204163243547991	0.125809343003161	0.331310502548043	neg
MAP3K7	1	7	0	3	601.92	1203.84	15	2	1	1	1	0.125	3	8	-1.51397370633704	-0.58544545394636	neg	-1.0497095801417	-2.36277954526133	-0.725846699662016	8.67154319693446	0.0012315536262631	neg	-1.54431312246167	-1.20857641860749	0.3120158940333	0.137628689752171	0.707339626815473	neg
MAP3K7CL	1	3	0	0	178.2	356.4	15	2	1	NA	1	NA	0	4	-1.28233112512541	-0.252213058227802	neg	-0.767272091676605	-2.08843760271005	-0.261544336420472	14.02072091315	0.00116517601245026	neg	-1.17499096956526	-0.91367683724372	0.410175518215821	0.164537499429998	1.02250755918841	neut
MAP3K8	7	26	1	2	483.12	966.24	15	2	0.541176470588235	-0.857142857142857	1	-0.121212121212121	3	33	-0.919305844131391	-0.350793671931686	neg	-0.635049758031539	-1.83239275101529	-0.827658418205377	39.7834466698823	0.00131499497739564	neg	-1.33002558461033	-0.765393066214003	0.334762173369989	0.202556681517396	0.553221897649077	neg
MAP4	221	171	30	22	1988.91	3977.82	15	2	0.882824942418287	-0.0551213492389964	1	-0.0131475667189952	52	392	0.0214313310746702	0.215271990654491	pos	0.11835166086458	-0.708637242247757	-0.387922201597433	30.3616205288772	0.00276771891443147	neg	-0.548279721922595	0.16810823757947	0.551617576718684	0.469899949683355	0.647579553843784	neg
MAP4K3	4	44	0	5	858.33	1716.66	15	2	1	1	1	0.0833333333333333	5	48	-1.31835003352429	-0.686072408226905	neg	-1.0022112208756	-2.45913769147827	-1.38326695134135	36.6591743291218	0.00134888123239347	neg	-1.92120232140981	-1.13803092469174	0.209206682706803	0.122165374220832	0.358276676878914	neg
MAP4K4	11	43	4	11	1439.46	2878.92	15	2	0.724688168210353	-0.421487603305785	1	-0.062962962962963	15	54	-0.923007983866406	-0.480581766449995	neg	-0.701794875158201	-1.78664914345944	-0.988318713261015	17.1016829862049	0.00169921392551818	neg	-1.38748392836023	-0.842474963601287	0.324066766478452	0.217409636919583	0.483042488833012	neg
MAP6	2	9	2	3	409.2	818.4	15	2	0.546703296703297	-2	1	-0.218181818181818	5	11	-1.0627632549456	-0.305265510786532	neg	-0.684014382866065	-1.99250095216756	-0.596256024857335	10.414728386283	0.00188468294281323	neg	-1.29437848851245	-0.830620063885385	0.354347455629761	0.176296774515896	0.712160297247615	neg
MAP7	13	15	2	3	731.61	1463.22	15	2	1	0.230769230769231	1	0.0642857142857143	5	28	-0.656070610480932	-0.181212300347937	neg	-0.418641455414434	-1.12885479996501	-0.183090234902499	21.0670832049364	0.00105690232516873	neg	-0.655972517433753	-0.528129665042004	0.608756426336018	0.379380302952819	0.976808348127151	neg
