gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div
CWH43	12	25	6	2	717.42	1434.84	15	1	0.0447177087771768	-5.25	0.822543273817637	-0.425675675675676	8	37
CX3CL1	54	17	9	6	579.15	1158.3	15	1	0.213752487173568	0.527777777777778	1	0.16056338028169	15	71
CX3CR1	15	22	0	1	351.45	702.9	15	1	1	1	1	0.405405405405405	1	37
CXADR	4	6	1	1	310.2	620.4	15	1	1	-0.5	1	-0.1	2	10
CXCL13	2	2	2	0	84.48	168.96	15	1	0.466666666666667	-Inf	1	-0.5	2	4
CXCL13L2	2	1	0	1	45.87	91.74	15	1	1	1	1	0.666666666666667	1	3
CXCL13L3	4	5	1	1	104.94	209.88	15	1	1	-0.25	1	-0.0555555555555556	2	9
CXCL14	0	4	0	0	76.89	153.78	15	1	1	NA	1	NA	0	4
CXCR1	5	5	2	8	334.95	669.9	15	1	0.34984520123839	0.75	1	0.3	10	10
CXCR4	1	15	0	4	350.46	700.92	15	1	1	1	1	0.0625	4	16
CXCR5	4	19	1	0	368.28	736.56	15	1	0.208333333333333	-Inf	1	-0.826086956521739	1	23
CXorf21	6	19	2	0	289.08	578.16	15	1	0.0797720797720798	-Inf	0.936566440349175	-0.76	2	25
CXorf23	12	29	1	10	713.79	1427.58	15	1	0.252984160985781	0.758333333333333	1	0.201773835920177	11	41
CXorf40B	0	9	0	0	154.44	308.88	15	1	1	NA	1	NA	0	9
CXorf65	1	1	1	0	98.34	196.68	15	1	1	-Inf	1	-0.5	1	2
CYB561	0	6	1	5	162.69	325.38	15	1	1	-Inf	1	-0.166666666666667	6	6
CYB561A3	6	6	0	2	141.57	283.14	15	1	0.472527472527472	1	1	0.5	2	12
CYB561D2	0	2	0	2	50.49	100.98	15	1	1	NA	1	0	2	2
CYB5A	0	1	0	2	110.88	221.76	15	1	1	NA	1	0	2	1
CYB5B	1	3	2	2	99.99	199.98	15	1	1	-2	1	-0.25	4	4
CYB5D2	5	8	2	3	132.33	264.66	15	1	1	-0.0666666666666667	1	-0.0153846153846154	5	13
CYB5R2	5	10	1	1	267.63	535.26	15	1	1	-1	1	-0.166666666666667	2	15
CYB5R3	5	15	0	0	285.45	570.9	15	1	1	NA	1	NA	0	20
CYBB	4	17	1	5	565.29	1130.58	15	1	1	0.15	1	0.0238095238095238	6	21
CYBRD1	12	15	1	2	260.7	521.4	15	1	1	0.375	1	0.111111111111111	3	27
CYCS	0	7	0	5	104.94	209.88	15	1	1	NA	1	0	5	7
CYFIP1	0	38	0	7	1241.46	2482.92	15	1	1	NA	1	0	7	38
CYFIP2	0	33	0	4	1241.46	2482.92	15	1	1	NA	1	0	4	33
CYGB	0	8	0	2	172.26	344.52	15	1	1	NA	1	0	2	8
CYLD	2	29	2	10	945.45	1890.9	15	1	0.307957215784782	-1.9	1	-0.102150537634409	12	31
CYP11A1	7	13	4	12	458.04	916.08	15	1	0.718205413422321	0.380952380952381	1	0.1	16	20
CYP19A1	5	14	1	2	498.96	997.92	15	1	1	-0.4	1	-0.0701754385964912	3	19
CYP1A1	17	23	7	14	468.6	937.2	15	1	0.585899158359046	0.323529411764706	1	0.0916666666666667	21	40
CYP1A2	21	25	13	13	474.54	949.08	15	1	0.807841175285814	-0.19047619047619	1	-0.0434782608695652	26	46
CYP1B1	3	10	0	3	386.76	773.52	15	1	1	1	1	0.230769230769231	3	13
CYP1C1	21	44	7	6	509.85	1019.7	15	1	0.204766164076941	-1.44444444444444	1	-0.215384615384615	13	65
CYP20A1	6	23	2	0	441.54	883.08	15	1	0.0602150537634409	-Inf	0.870851370851371	-0.793103448275862	2	29
CYP21A1	2	9	1	2	86.79	173.58	15	1	1	-1.25	1	-0.151515151515151	3	11
CYP24A1	4	14	1	1	363	726	15	1	0.447368421052632	-2.5	1	-0.277777777777778	2	18
CYP26A1	6	17	1	3	478.83	957.66	15	1	1	0.0555555555555556	1	0.0108695652173913	4	23
CYP26B1	8	8	1	8	372.9	745.8	15	1	0.0875071892705491	0.875	0.951277979139867	0.388888888888889	9	16
CYP26C1	12	28	0	2	445.17	890.34	15	1	1	1	1	0.3	2	40
CYP27C1	1	13	5	3	548.13	1096.26	15	1	0.0108828220283328	-20.6666666666667	0.585928868752023	-0.553571428571429	8	14
CYP2AB1	12	16	3	4	485.1	970.2	15	1	1	0	1	0	7	28
CYP2AB2	24	16	0	4	483.12	966.24	15	1	0.0356903448225059	1	0.788199921465956	0.6	4	40
CYP2AB3	12	21	4	3	486.09	972.18	15	1	0.407246255543469	-1.33333333333333	1	-0.207792207792208	7	33
CYP2AB4	9	15	2	1	486.09	972.18	15	1	0.548717948717949	-2.33333333333333	1	-0.291666666666667	3	24
CYP2AB5	7	14	3	6	441.54	883.08	15	1	1	0	1	0	9	21
CYP2AC1-CYP2AC2	26	22	3	0	892.65	1785.3	15	1	0.249411764705882	-Inf	1	-0.458333333333333	3	48
CYP2AC7	5	38	2	5	911.13	1822.26	15	1	0.250140242119891	-2.04	1	-0.169435215946844	7	43
CYP2C23a-CYP2C23b	23	23	0	4	490.05	980.1	15	1	0.114654798089449	1	1	0.5	4	46
CYP2C45-RP11-400G3.5	13	13	0	3	490.05	980.1	15	1	0.231527093596059	1	1	0.5	3	26
CYP2D6	13	26	4	6	498.96	997.92	15	1	0.721485579668643	-0.333333333333333	1	-0.0666666666666667	10	39
CYP2J19	6	12	6	8	485.76	971.52	15	1	0.717831406877207	-0.5	1	-0.0952380952380952	14	18
CYP2J21-CYP2J22-CYP2J23	28	31	1	12	487.08	974.16	15	1	0.0107482280237143	0.907738095238095	0.585928868752023	0.397653194263364	13	59
CYP2R1	0	16	3	3	422.73	845.46	15	1	0.012987012987013	-Inf	0.61231737012987	-0.5	6	16
CYP2U1	8	21	2	4	475.2	950.4	15	1	1	-0.3125	1	-0.0574712643678161	6	29
CYP2W2	12	20	2	0	488.07	976.14	15	1	0.162210338680927	-Inf	1	-0.625	2	32
CYP39A1	18	9	0	1	489.06	978.12	15	1	0.357142857142857	1	1	0.666666666666667	1	27
CYP3A4	3	24	2	8	500.28	1000.56	15	1	0.597381950323127	-1	1	-0.0888888888888889	10	27
CYP3A5	6	22	0	9	505.89	1011.78	15	1	0.302464228934817	1	1	0.214285714285714	9	28
CYP46A1	6	21	3	2	487.41	974.82	15	1	0.120550611790879	-4.25	1	-0.377777777777778	5	27
CYP4A22	5	17	3	6	443.85	887.7	15	1	0.659505433387525	-0.7	1	-0.106060606060606	9	22
CYP4V2	42	36	5	2	1039.17	2078.34	15	1	0.452657833630073	-1.14285714285714	1	-0.175824175824176	7	78
CYP51A1	44	41	7	8	1253.34	2506.68	15	1	0.784089966387083	0.184659090909091	1	0.0509803921568628	15	85
CYP7A1	11	17	0	2	507.87	1015.74	15	1	0.519540229885057	1	1	0.392857142857143	2	28
CYP8B1	36	52	20	21	874.17	1748.34	15	1	0.448241335938787	-0.375661375661376	1	-0.0787139689578714	41	88
CYR61	3	16	2	2	343.2	686.4	15	1	0.193675889328063	-4.33333333333333	1	-0.342105263157895	4	19
CYSLTR1	0	6	1	2	342.54	685.08	15	1	0.333333333333333	-Inf	1	-0.333333333333333	3	6
CYSLTR2	8	10	2	4	307.89	615.78	15	1	1	0.375	1	0.111111111111111	6	18
CYTH4	4	13	0	4	454.41	908.82	15	1	0.545530492898914	1	1	0.235294117647059	4	17
CYTIP	10	17	1	4	322.08	644.16	15	1	0.636749165739711	0.575	1	0.17037037037037	5	27
CYTL1	6	7	2	0	129.69	259.38	15	1	0.466666666666667	-Inf	1	-0.538461538461538	2	13
CYYR1	8	3	0	0	128.7	257.4	15	1	1	NA	1	NA	0	11
CZH18ORF25	3	12	2	3	324.06	648.12	15	1	0.559791021671827	-1.66666666666667	1	-0.2	5	15
CZH18ORF32	6	11	1	3	99.99	199.98	15	1	1	0.388888888888889	1	0.102941176470588	4	17
CZH5ORF34	28	12	4	0	586.74	1173.48	15	1	0.561550191158813	-Inf	1	-0.3	4	40
CZH5ORF42	133	81	11	6	2322.54	4645.08	15	1	1	-0.116541353383459	1	-0.025563496426608	17	214
CZH9orf24	13	16	1	1	262.02	524.04	15	1	1	-0.230769230769231	1	-0.0517241379310345	2	29
CZH9ORF3	25	27	4	1	692.67	1385.34	15	1	0.352472089314195	-3.32	1	-0.319230769230769	5	52
CZH9orf64	7	13	1	1	304.59	609.18	15	1	1	-0.857142857142857	1	-0.15	2	20
CZH9orf72	4	15	0	3	477.18	954.36	15	1	1	1	1	0.210526315789474	3	19
D2HGDH	11	29	5	10	528	1056	15	1	0.7436555656616	-0.318181818181818	1	-0.0583333333333333	15	40
DAAM1	5	38	3	10	972.84	1945.68	15	1	0.370333949474587	-1.28	1	-0.114490161001789	13	43
DAAM2	15	40	4	4	1122	2244	15	1	0.228605301787786	-1.66666666666667	1	-0.227272727272727	8	55
DAB2	42	49	4	3	1182.72	2365.44	15	1	0.702943272342139	-0.555555555555556	1	-0.10989010989011	7	91
DAB2IP	4	25	5	12	1093.29	2186.58	15	1	0.257597842813131	-1.60416666666667	1	-0.156186612576065	17	29
DACH1	2	9	0	1	323.73	647.46	15	1	1	1	1	0.181818181818182	1	11
DACH2	1	9	0	1	421.74	843.48	15	1	1	1	1	0.1	1	10
DACT1	9	44	2	5	709.5	1419	15	1	0.601710979181833	-0.955555555555555	1	-0.115902964959569	7	53
DACT2	20	24	2	5	785.07	1570.14	15	1	0.684072481906731	0.52	1	0.168831168831169	7	44
DAD1	1	6	0	2	116.16	232.32	15	1	1	1	1	0.142857142857143	2	7
DAGLA	0	30	2	9	998.91	1997.82	15	1	0.0670731707317073	-Inf	0.884435842948953	-0.181818181818182	11	30
DAGLB	8	21	1	0	665.61	1331.22	15	1	0.3	-Inf	1	-0.724137931034483	1	29
DALRD3	21	36	2	8	412.83	825.66	15	1	0.474288597451611	0.571428571428571	1	0.168421052631579	10	57
DAO	10	8	1	8	341.88	683.76	15	1	0.041671067300358	0.9	0.802184660789985	0.444444444444444	9	18
DAP	16	6	0	2	174.24	348.48	15	1	0.101449275362319	1	0.975691437149951	0.727272727272727	2	22
DAP3	10	12	1	0	369.6	739.2	15	1	0.478260869565217	-Inf	1	-0.545454545454545	1	22
DAPK1	5	52	4	4	1310.1	2620.2	15	1	0.00988683823618043	-9.4	0.5818356433428	-0.412280701754386	8	57
DAPK2	6	21	2	11	493.02	986.04	15	1	1	0.363636363636364	1	0.0683760683760684	13	27
DAPP1	0	10	2	3	255.42	510.84	15	1	0.0952380952380952	-Inf	0.960983694935281	-0.4	5	10
DARS	1	13	1	1	480.48	960.96	15	1	0.241666666666667	-12	1	-0.428571428571429	2	14
DARS2	14	13	6	5	627.33	1254.66	15	1	1	-0.114285714285714	1	-0.0269360269360269	11	27
DAW1	5	12	3	4	398.64	797.28	15	1	0.646626447541779	-0.8	1	-0.134453781512605	7	17
DAZAP1	0	14	0	1	388.41	776.82	15	1	1	NA	1	0	1	14
DAZAP2	0	2	0	2	73.26	146.52	15	1	1	NA	1	0	2	2
DAZL	3	11	0	5	287.1	574.2	15	1	0.530443756449948	1	1	0.214285714285714	5	14
DBF4	13	21	1	2	686.73	1373.46	15	1	1	0.192307692307692	1	0.0490196078431372	3	34
DBF4B	38	20	15	7	741.51	1483.02	15	1	1	-0.12781954887218	1	-0.0266457680250783	22	58
DBH	7	29	6	18	625.02	1250.04	15	1	0.751070352568341	-0.380952380952381	1	-0.0555555555555556	24	36
DBI	0	5	0	0	45.21	90.42	15	1	1	NA	1	NA	0	5
DBN1	0	5	0	3	141.24	282.48	15	1	1	NA	1	0	3	5
DBNDD2	1	2	1	2	167.97	335.94	15	1	1	0	1	0	3	3
DBNL	2	10	5	15	347.49	694.98	15	1	0.683319785516671	-0.666666666666667	1	-0.0833333333333333	20	12
DBR1	6	17	2	3	537.24	1074.48	15	1	0.605616605616606	-0.888888888888889	1	-0.139130434782609	5	23
DBT	2	16	3	5	472.23	944.46	15	1	0.280510793554272	-3.8	1	-0.263888888888889	8	18
DBX1	0	7	0	0	183.81	367.62	15	1	1	NA	1	NA	0	7
DBX2	3	11	0	3	292.71	585.42	15	1	1	1	1	0.214285714285714	3	14
DCAF1	26	45	5	5	1706.43	3412.86	15	1	0.494790731797111	-0.730769230769231	1	-0.133802816901408	10	71
DCAF10	4	13	0	3	415.8	831.6	15	1	1	1	1	0.235294117647059	3	17
DCAF12	1	18	0	1	403.92	807.84	15	1	1	1	1	0.0526315789473684	1	19
DCAF13	3	14	4	5	452.76	905.52	15	1	0.18809364548495	-2.73333333333333	1	-0.26797385620915	9	17
DCAF17	6	6	2	3	504.9	1009.8	15	1	1	0.333333333333333	1	0.1	5	12
DCAF4	13	16	0	1	507.87	1015.74	15	1	1	1	1	0.448275862068966	1	29
DCAF5	9	45	3	8	899.58	1799.16	15	1	0.411804350596058	-0.875	1	-0.106060606060606	11	54
DCAF6	8	25	1	4	837.21	1674.42	15	1	1	0.21875	1	0.0424242424242424	5	33
DCAF7	0	8	0	1	319.44	638.88	15	1	1	NA	1	0	1	8
DCAF8	0	12	6	7	389.73	779.46	15	1	0.0149068322981366	-Inf	0.642329698273754	-0.461538461538462	13	12
DCAKD	9	7	5	6	227.7	455.4	15	1	0.703567101897967	0.351851851851852	1	0.107954545454545	11	16
DCBLD1	6	24	2	4	681.12	1362.24	15	1	0.59634293600138	-1	1	-0.133333333333333	6	30
DCBLD2	4	30	2	8	680.46	1360.92	15	1	0.605816758397587	-0.875	1	-0.0823529411764706	10	34
DCDC2	9	14	5	3	316.14	632.28	15	1	0.412476414122688	-1.59259259259259	1	-0.233695652173913	8	23
DCDC2B	11	7	6	2	247.5	495	15	1	0.667285209070106	-0.909090909090909	1	-0.138888888888889	8	18
DCHS2	76	76	8	2	2002.11	4004.22	15	1	0.100885486585189	-3	0.975691437149951	-0.3	10	152
DCK	3	10	0	0	237.27	474.54	15	1	1	NA	1	NA	0	13
DCLK1	2	24	0	2	784.08	1568.16	15	1	1	1	1	0.0769230769230769	2	26
DCLK2	4	16	2	0	697.29	1394.58	15	1	0.064935064935065	-Inf	0.884435842948953	-0.8	2	20
DCLK3	36	26	4	2	804.54	1609.08	15	1	1	-0.444444444444444	1	-0.086021505376344	6	62
DCLRE1A	51	43	4	0	971.85	1943.7	15	1	0.128579456742002	-Inf	1	-0.457446808510638	4	94
DCLRE1B	16	21	1	1	413.49	826.98	15	1	1	-0.3125	1	-0.0675675675675675	2	37
DCLRE1C	9	18	7	3	449.79	899.58	15	1	0.0666659057027441	-3.66666666666667	0.884435842948953	-0.366666666666667	10	27
DCN	3	14	3	1	403.92	807.84	15	1	0.0526315789473685	-13	0.843251957917679	-0.573529411764706	4	17
DCP1A	10	18	2	3	582.12	1164.24	15	1	1	-0.2	1	-0.0428571428571429	5	28
DCP1B	11	12	7	5	612.81	1225.62	15	1	0.724671857619577	-0.527272727272727	1	-0.105072463768116	12	23
DCP2	6	14	1	2	395.34	790.68	15	1	1	-0.166666666666667	1	-0.0333333333333333	3	20
DCSTAMP	12	16	2	2	468.27	936.54	15	1	1	-0.333333333333333	1	-0.0714285714285715	4	28
DCT	14	18	7	3	576.84	1153.68	15	1	0.277157252767009	-2	1	-0.2625	10	32
DCTD	1	4	0	0	178.53	357.06	15	1	1	NA	1	NA	0	5
DCTN1	3	33	3	14	989.67	1979.34	15	1	0.37188471905453	-1.35714285714286	1	-0.0931372549019608	17	36
DCTN3	3	5	1	2	182.16	364.32	15	1	1	0.166666666666667	1	0.0416666666666667	3	8
DCTN4	2	22	3	4	409.86	819.72	15	1	0.0619206525769372	-7.25	0.876180863544705	-0.345238095238095	7	24
DCTN5	2	4	0	0	174.24	348.48	15	1	1	NA	1	NA	0	6
DCUN1D1-DCUN1D2	0	8	0	1	256.41	512.82	15	1	1	NA	1	0	1	8
DCUN1D3	3	11	0	0	303.93	607.86	15	1	1	NA	1	NA	0	14
DCUN1D4	0	3	0	1	291.72	583.44	15	1	1	NA	1	0	1	3
DCUN1D5	1	8	0	1	237.6	475.2	15	1	1	1	1	0.111111111111111	1	9
DCX	0	10	0	0	239.58	479.16	15	1	1	NA	1	NA	0	10
DCXR	1	3	0	0	143.22	286.44	15	1	1	NA	1	NA	0	4
DD1CR	10	40	3	0	439.89	879.78	15	1	0.0122086570477248	-Inf	0.608919382504288	-0.8	3	50
DDA1	0	3	0	0	100.98	201.96	15	1	1	NA	1	NA	0	3
DDAH1	1	8	1	0	188.76	377.52	15	1	0.2	-Inf	1	-0.888888888888889	1	9
DDB1	2	43	1	16	1110.78	2221.56	15	1	1	-0.34375	1	-0.0143790849673203	17	45
DDB2	11	22	4	4	600.93	1201.86	15	1	0.43375150427933	-1	1	-0.166666666666667	8	33
DDEFL1	37	43	6	8	927.63	1855.26	15	1	1	0.128378378378378	1	0.0339285714285715	14	80
DDHD1	11	21	2	8	604.89	1209.78	15	1	0.465815261329873	0.522727272727273	1	0.14375	10	32
DDHD2	13	17	7	10	653.73	1307.46	15	1	1	0.0846153846153846	1	0.0215686274509804	17	30
DDI2	28	28	8	8	930.6	1861.2	15	1	1	0	1	0	16	56
DDIAS	88	42	58	28	963.27	1926.54	15	1	1	0.0113636363636364	1	0.00250447227191419	86	130
DDIT3	16	13	7	5	169.29	338.58	15	1	1	-0.1375	1	-0.0316091954022989	12	29
DDO	13	9	8	5	338.25	676.5	15	1	1	-0.107692307692308	1	-0.0244755244755245	13	22
DDOST	0	19	1	7	339.9	679.8	15	1	0.296296296296296	-Inf	1	-0.125	8	19
DDR1	4	24	0	6	862.29	1724.58	15	1	1	1	1	0.142857142857143	6	28
DDRGK1	7	6	1	2	275.55	551.1	15	1	1	0.571428571428571	1	0.205128205128205	3	13
DDTNFR23	27	8	2	4	393.03	786.06	15	1	0.0500094742713484	0.851851851851852	0.838566235774774	0.438095238095238	6	35
DDX10	14	28	3	3	595.65	1191.3	15	1	0.651286654814826	-1	1	-0.166666666666667	6	42
DDX11	13	34	10	9	873.51	1747.02	15	1	0.0857446765540009	-1.90598290598291	0.950356516076024	-0.249720044792833	19	47
DDX17	0	15	2	5	536.91	1073.82	15	1	0.0909090909090909	-Inf	0.953786405978059	-0.285714285714286	7	15
DDX18	6	33	11	6	629.97	1259.94	15	1	0.000450450926860122	-9.08333333333333	0.164755839006111	-0.493212669683258	17	39
DDX19B	4	30	0	2	475.53	951.06	15	1	1	1	1	0.117647058823529	2	34
DDX20	25	25	5	3	744.81	1489.62	15	1	0.707263062307165	-0.666666666666667	1	-0.125	8	50
DDX21	15	33	1	6	657.36	1314.72	15	1	0.659529815356674	0.633333333333333	1	0.169642857142857	7	48
DDX23	1	24	0	12	545.16	1090.32	15	1	1	1	1	0.04	12	25
DDX24	26	34	5	3	718.74	1437.48	15	1	0.453807142209393	-1.17948717948718	1	-0.191666666666667	8	60
DDX27	11	27	3	4	713.13	1426.26	15	1	0.659276543082556	-0.840909090909091	1	-0.139097744360902	7	38
DDX28	11	21	4	1	281.16	562.32	15	1	0.13619501854796	-6.63636363636364	1	-0.45625	5	32
DDX31	22	32	5	9	683.1	1366.2	15	1	1	0.191919191919192	1	0.0502645502645502	14	54
DDX3X	3	19	0	5	631.62	1263.24	15	1	1	1	1	0.136363636363636	5	22
DDX4	6	18	4	5	684.75	1369.5	15	1	0.399858817489518	-1.4	1	-0.194444444444444	9	24
DDX41	0	33	0	14	558.69	1117.38	15	1	1	NA	1	0	14	33
DDX42	4	32	5	13	927.63	1855.26	15	1	0.141607810094362	-2.07692307692308	1	-0.166666666666667	18	36
DDX43	16	22	5	1	641.19	1282.38	15	1	0.0882891923731402	-5.875	0.952323996375159	-0.412280701754386	6	38
DDX47	7	13	4	0	420.42	840.84	15	1	0.031055900621118	-Inf	0.774976578716492	-0.65	4	20
DDX49	4	26	3	7	409.86	819.72	15	1	0.337544975315873	-1.78571428571429	1	-0.166666666666667	10	30
DDX5	0	9	2	3	587.4	1174.8	15	1	0.10989010989011	-Inf	0.98538656216834	-0.4	5	9
DDX51	20	30	5	3	595.98	1191.96	15	1	0.27181596510493	-1.5	1	-0.225	8	50
DDX54	18	30	6	10	767.25	1534.5	15	1	1	0	1	0	16	48
DDX55	10	18	4	0	569.91	1139.82	15	1	0.0278364849833148	-Inf	0.761210061313465	-0.642857142857143	4	28
DDX59	10	18	5	2	619.74	1239.48	15	1	0.112219905658694	-3.5	0.990055515037369	-0.357142857142857	7	28
DDX6	0	5	0	2	471.24	942.48	15	1	1	NA	1	0	2	5
DDX60	85	69	7	12	1832.82	3665.64	15	1	0.149441470488699	0.526470588235294	1	0.183526999316473	19	154
DEAF1	0	17	0	3	481.14	962.28	15	1	1	NA	1	0	3	17
DECR2	15	14	4	5	245.52	491.04	15	1	1	0.253333333333333	1	0.0727969348659004	9	29
DEF6	5	20	1	10	586.74	1173.48	15	1	0.642800668654559	0.6	1	0.109090909090909	11	25
DEF8	0	2	0	3	143.55	287.1	15	1	1	NA	1	0	3	2
DEGS1	1	14	1	4	297.66	595.32	15	1	0.447368421052632	-2.5	1	-0.133333333333333	5	15
DEGS2	2	14	0	4	316.47	632.94	15	1	1	1	1	0.125	4	16
DEK	3	7	1	1	369.27	738.54	15	1	1	-1.33333333333333	1	-0.2	2	10
DELE	14	25	3	3	470.58	941.16	15	1	0.658124065384417	-0.785714285714286	1	-0.141025641025641	6	39
DENND1A	10	25	3	2	1077.45	2154.9	15	1	0.306543385490754	-2.75	1	-0.314285714285714	5	35
DENND1B	9	16	3	3	734.58	1469.16	15	1	0.652556564681148	-0.777777777777778	1	-0.14	6	25
DENND2A	7	29	4	7	1078.11	2156.22	15	1	0.255509419566968	-1.36734693877551	1	-0.169191919191919	11	36
DENND2C	39	41	1	3	1040.16	2080.32	15	1	0.617579882052406	0.64957264957265	1	0.2375	4	80
DENND2D	4	26	2	8	444.84	889.68	15	1	0.62873399715505	-0.625	1	-0.0666666666666667	10	30
DENND3	24	64	5	7	1230.57	2461.14	15	1	0.32190707966851	-0.904761904761905	1	-0.143939393939394	12	88
DENND4A	13	75	7	21	1800.81	3601.62	15	1	0.252360825937657	-0.923076923076923	1	-0.102272727272727	28	88
DENND5A	2	45	2	14	1251.03	2502.06	15	1	0.265014731434615	-2.21428571428571	1	-0.0824468085106383	16	47
DENND5B	4	43	3	16	1230.57	2461.14	15	1	0.401227813258485	-1.015625	1	-0.0727883538633819	19	47
DENND6A	1	15	0	4	537.24	1074.48	15	1	1	1	1	0.0625	4	16
DENND6B	3	19	3	3	521.73	1043.46	15	1	0.0913043478260869	-5.33333333333333	0.953786405978059	-0.363636363636364	6	22
DENR	0	2	0	4	168.96	337.92	15	1	1	NA	1	0	4	2
DEPDC1	23	46	11	8	804.87	1609.74	15	1	0.0650881438366828	-1.75	0.884435842948953	-0.245614035087719	19	69
DEPDC1B	22	28	2	2	624.36	1248.72	15	1	1	-0.272727272727273	1	-0.06	4	50
DEPDC6	4	12	2	2	369.27	738.54	15	1	0.54922600619195	-2	1	-0.25	4	16
DEPDC7	1	19	3	3	501.27	1002.54	15	1	0.0277591973244147	-18	0.761210061313465	-0.45	6	20
DEPTOR	3	12	4	3	395.01	790.02	15	1	0.144660615442349	-4.33333333333333	1	-0.371428571428571	7	15
DERA	3	6	0	1	105.6	211.2	15	1	1	1	1	0.333333333333333	1	9
DERL1	1	10	0	1	239.91	479.82	15	1	1	1	1	0.0909090909090909	1	11
DERL3	6	10	2	1	187.11	374.22	15	1	0.545923632610939	-2.33333333333333	1	-0.291666666666667	3	16
DES	0	8	1	2	349.14	698.28	15	1	0.272727272727273	-Inf	1	-0.333333333333333	3	8
DESI2	0	5	2	3	192.06	384.12	15	1	0.444444444444444	-Inf	1	-0.4	5	5
DET1	1	18	0	5	514.47	1028.94	15	1	1	1	1	0.0526315789473684	5	19
DEUP1	32	15	7	5	670.23	1340.46	15	1	0.51793475680139	0.34375	1	0.0975177304964538	12	47
DEXI	1	3	0	0	72.27	144.54	15	1	1	NA	1	NA	0	4
DFFA	7	9	1	1	276.87	553.74	15	1	1	-0.285714285714286	1	-0.0625	2	16
DFFB	3	13	1	0	250.14	500.28	15	1	0.235294117647059	-Inf	1	-0.8125	1	16
DFNA5	25	17	19	9	565.29	1130.58	15	1	0.614797480473816	-0.435555555555555	1	-0.0833333333333334	28	42
DFNB59	6	7	1	0	244.86	489.72	15	1	1	-Inf	1	-0.538461538461538	1	13
DGAT2	3	9	0	3	342.21	684.42	15	1	1	1	1	0.25	3	12
DGCR2	4	15	0	2	511.5	1023	15	1	1	1	1	0.210526315789474	2	19
DGCR6L	0	7	0	0	100.98	201.96	15	1	1	NA	1	NA	0	7
DGKD	4	27	0	4	1205.82	2411.64	15	1	1	1	1	0.129032258064516	4	31
DGKE	13	27	1	2	566.28	1132.56	15	1	1	-0.0384615384615385	1	-0.0083333333333333	3	40
DGKG	9	46	9	13	834.9	1669.8	15	1	0.0352230462485663	-2.53846153846154	0.788199921465956	-0.245454545454545	22	55
DGKI	3	42	3	1	984.72	1969.44	15	1	0.0041297740187657	-41	0.454065685553736	-0.683333333333333	4	45
DGKK	2	4	0	6	210.54	421.08	15	1	0.454545454545454	1	1	0.333333333333333	6	6
DGKQ	13	19	9	5	778.14	1556.28	15	1	0.202204473333231	-1.63076923076923	1	-0.236607142857143	14	32
DGKZ	14	37	6	10	1027.62	2055.24	15	1	0.534437700492288	-0.585714285714286	1	-0.100490196078431	16	51
DGUOK	9	12	0	2	475.2	950.4	15	1	0.50197628458498	1	1	0.428571428571429	2	21
DHCR24	0	11	2	0	435.6	871.2	15	1	0.0128205128205128	-Inf	0.61231737012987	-1	2	11
DHCR7	6	16	2	3	470.25	940.5	15	1	0.615904868078781	-0.777777777777778	1	-0.127272727272727	5	22
DHODH	8	26	3	2	362.01	724.02	15	1	0.125177809388336	-3.875	1	-0.364705882352941	5	34
DHRS11	5	19	4	9	494.01	988.02	15	1	0.690568039740323	-0.688888888888889	1	-0.0993589743589744	13	24
DHRS12	5	16	0	5	318.78	637.56	15	1	0.545074490726665	1	1	0.238095238095238	5	21
DHRS13	3	0	2	0	66.99	133.98	15	1	1	NA	1	0	2	3
DHRS3	0	3	0	1	288.09	576.18	15	1	1	NA	1	0	1	3
DHRS7	1	12	0	2	288.75	577.5	15	1	1	1	1	0.0769230769230769	2	13
DHRS7B	5	17	1	5	321.75	643.5	15	1	1	0.32	1	0.0606060606060606	6	22
DHRS7C	5	12	0	0	266.31	532.62	15	1	1	NA	1	NA	0	17
DHRSX	4	5	0	0	308.88	617.76	15	1	1	NA	1	NA	0	9
DHTKD1	13	44	5	6	892.98	1785.96	15	1	0.144212688978402	-1.82051282051282	1	-0.226475279106858	11	57
DHX15	0	27	0	3	731.94	1463.88	15	1	1	NA	1	0	3	27
DHX29	19	37	3	5	1421.31	2842.62	15	1	1	-0.168421052631579	1	-0.0357142857142857	8	56
DHX30	0	46	1	15	1152.03	2304.06	15	1	0.258064516129032	-Inf	1	-0.0625	16	46
DHX32	19	14	9	5	742.5	1485	15	1	0.753166569738902	-0.326315789473684	1	-0.0670995670995671	14	33
DHX33	2	31	4	12	741.18	1482.36	15	1	0.0796000176203693	-4.16666666666667	0.936566440349175	-0.189393939393939	16	33
DHX34	18	33	15	14	596.97	1193.94	15	1	0.1653097940647	-0.964285714285714	1	-0.164300202839757	29	51
DHX35	6	23	5	6	696.3	1392.6	15	1	0.137288923048685	-2.19444444444444	1	-0.247648902821317	11	29
DHX36	2	49	1	17	851.4	1702.8	15	1	1	-0.441176470588235	1	-0.0163398692810457	18	51
DHX37	21	40	0	0	759.66	1519.32	15	1	1	NA	1	NA	0	61
DHX38	5	40	0	3	1115.73	2231.46	15	1	1	1	1	0.111111111111111	3	45
